conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
82,6seg5YY9TJdxrBX2j,erwChxjEYAh5fjonG,5,3,Moderate,HL,25.66666666666667,1064.3333333333333,Riu5yspsGSabYNwTW,thank you guys,93.45238095238096,628,1.7333333333333334,53.91483516483516,thank you guys!,0.978675,0.0050667343,0.016258234,3,14,1,-0.299707070055543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,2.2691671279318073,,0.1488,easy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
83,6seg5YY9TJdxrBX2j,oke7r3XtDsDj3s8ZG,1,1,Very low,HL,25.66666666666667,1064.3333333333333,NULL_SPEAKER,nan,100.0,340,2.6166666666666667,38.21656050955414,nan,0.22552355,0.09361122,0.6808652,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.3253156828782101,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,6seg5YY9TJdxrBX2j,szSjfCAvhpE7myHmN,3,4,High,HL,25.66666666666667,1064.3333333333333,Riu5yspsGSabYNwTW,i believe in you green ,87.96433878157505,592,5.283333333333333,16.64940166212777,i believe in you green :),0.9743182,0.004313149,0.021368667,5,23,1,-0.04688225503489937,-1.3641205013737026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.03,0.0,0,0,1.0,0.2,0,0.0,0,0.3,-0.2,2.2541586688627353,0.6983167623256653,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
84,6seg5YY9TJdxrBX2j,szSjfCAvhpE7myHmN,3,4,High,HL,25.66666666666667,1064.3333333333333,My5jXAwXKzH2oycXN,i have like a 30 second delay so im sorry if i mess with your guys choices,87.96433878157505,592,5.283333333333333,16.64940166212777,i have like a 30 second delay so i'm sorry if i mess with your guys' choices.,0.014327046,0.7148472,0.27082577,17,74,1,2.7341907101921805,1.0051414220648331,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.04,0.01,0.0,0.0,0.01,0.02,0.02,0.08,0.0,0,0,0.9411764705882353,0.11764705882352941,0,0.0037735849056603774,0,0.39166666666666666,-0.225,-1.052852885828784,-1.4141772892537876,0.8432,easy,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
84,6seg5YY9TJdxrBX2j,szSjfCAvhpE7myHmN,3,4,High,HL,25.66666666666667,1064.3333333333333,Riu5yspsGSabYNwTW,same here but you did awesome job in previous round thank you,87.96433878157505,592,5.283333333333333,16.64940166212777,same here... but you did awesome job in previous round. thank you!,0.9822907,0.0037916934,0.013917607,12,61,1,1.9757162651302496,0.3589790793088689,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.01,0.01,0.02,0.01,0.0,0.01,0.02,0.02,0.0,0.07,0.0,0,0,0.9166666666666666,0.0,0,0.0,0,0.4229166666666667,0.15833333333333333,2.281622619452199,0.7158605269281223,0.5952,easy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
85,6zRJefdcGr4fMssj3,J9GPQEfAgSEKrHiau,1,3,Moderate,ML,23.33333333333333,974.6666666666664,tC6QC8kDJGNY6eH4o,how are ad neighbors,93.15476190476193,626,3.9,23.88583638583639,how are a/d neighbors,0.043193758,0.0750374,0.8817688,4,20,1,-0.04688225503489937,1.0289915108550534,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.953411813135366,-0.9816031487760862,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,6zRJefdcGr4fMssj3,J9GPQEfAgSEKrHiau,1,3,Moderate,ML,23.33333333333333,974.6666666666664,apojSw5bxP67jCdJb,102103,93.15476190476193,626,3.9,23.88583638583639,102-103,0.15163437,0.049927656,0.79843795,1,6,1,-0.8053567000968301,-1.5434872662825796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.579851749183131,-0.7069833578087257,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6zRJefdcGr4fMssj3,J9GPQEfAgSEKrHiau,1,3,Moderate,ML,23.33333333333333,974.6666666666664,tC6QC8kDJGNY6eH4o,how about thaty,93.15476190476193,626,3.9,23.88583638583639,how about thaty,0.1354545,0.08647585,0.7780696,3,15,1,-0.299707070055543,0.171498585142509,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.635588738863149,-0.7479579745628165,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,6zRJefdcGr4fMssj3,J9GPQEfAgSEKrHiau,1,3,Moderate,ML,23.33333333333333,974.6666666666664,apojSw5bxP67jCdJb,3 90s thats good,93.15476190476193,626,3.9,23.88583638583639,"3 90's, that's good",0.93808466,0.004294473,0.057620868,4,16,1,-0.04688225503489937,1.0289915108550534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,2.129340085953817,1.284658060131816,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,6zRJefdcGr4fMssj3,SsyK76J46L5BDxLp2,4,4,High,ML,23.33333333333333,974.6666666666664,BwzvfqcABDyd9Cs9s,yikes,93.75928677563152,631,6.266666666666668,14.961588315260348,yikes,0.1148652,0.42617097,0.45896384,1,5,1,-0.8053567000968301,-0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.7065154893017371,-0.6919686031355385,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6zRJefdcGr4fMssj3,SsyK76J46L5BDxLp2,4,4,High,ML,23.33333333333333,974.6666666666664,apojSw5bxP67jCdJb,yup,93.75928677563152,631,6.266666666666668,14.961588315260348,yup,0.41598874,0.102929294,0.48108196,1,3,1,-0.8053567000968301,-0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.3308055547728149,1.1624882291734722,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6zRJefdcGr4fMssj3,SsyK76J46L5BDxLp2,4,4,High,ML,23.33333333333333,974.6666666666664,tC6QC8kDJGNY6eH4o,ok so now what,93.75928677563152,631,6.266666666666668,14.961588315260348,ok so now what,0.049450565,0.10259199,0.84795743,4,14,1,-0.04688225503489937,0.4472135954999579,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,-0.9318581426059448,-1.0948219197800961,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6zRJefdcGr4fMssj3,SsyK76J46L5BDxLp2,4,4,High,ML,23.33333333333333,974.6666666666664,apojSw5bxP67jCdJb,checking to see if it is optimized,93.75928677563152,631,6.266666666666668,14.961588315260348,checking to see if it is optimized,0.11315613,0.06343078,0.8234131,7,34,1,0.7115921900270314,1.7888543819998317,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.7124029542166239,-0.7024938398486643,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6zRJefdcGr4fMssj3,SsyK76J46L5BDxLp2,4,4,High,ML,23.33333333333333,974.6666666666664,tC6QC8kDJGNY6eH4o,ok is it good,93.75928677563152,631,6.266666666666668,14.961588315260348,ok is it good,0.18982646,0.085776135,0.7243974,4,13,1,-0.04688225503489937,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,2,0.0,0,0.55,0.6,-0.4482862838123757,-0.23032279236467643,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,6zRJefdcGr4fMssj3,kKPb27pvJk9Bcz7rw,2,2,Low,ML,23.33333333333333,974.6666666666664,apojSw5bxP67jCdJb,losing out a lot on b and f,90.9297052154195,401,6.283333333333332,14.471571121817426,losing out a lot on b and f,0.02003073,0.55399024,0.42597908,8,27,1,0.964417005047675,,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.02,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-1.0332046330154991,,0.3968,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,6zRJefdcGr4fMssj3,kYD9hKq5iGKpk4mCm,5,5,Very high,ML,23.33333333333333,974.6666666666664,tC6QC8kDJGNY6eH4o,is that good,92.67068273092367,923,7.833333333333332,11.83029992309664,is that good,0.26534203,0.10291579,0.6317421,3,12,1,-0.299707070055543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,1,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,-0.18814757158720416,,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,6zRJefdcGr4fMssj3,upbySoDsAXzZAGF9N,3,1,Very low,ML,23.33333333333333,974.6666666666664,apojSw5bxP67jCdJb,what was the previous score,100.0,340,4.033333333333333,24.793388429752067,what was the previous score?,0.0346736,0.0433565,0.92196995,5,27,1,0.20594255998574423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,0,0.16666666666666666,-0.16666666666666666,-0.9827623554152559,-1.0000000000000002,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,6zRJefdcGr4fMssj3,upbySoDsAXzZAGF9N,3,1,Very low,ML,23.33333333333333,974.6666666666664,BwzvfqcABDyd9Cs9s,401,100.0,340,4.033333333333333,24.793388429752067,401,0.34494233,0.08373955,0.5713181,1,3,1,-0.8053567000968301,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.08606236332737467,1.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,5,3,Moderate,HL,26.33333333333333,1076.6666666666667,CijQNxpGvYhtcB29w,how do we feel about this,97.76785714285714,657,6.2333333333333325,15.684682964094726,how do we feel about this?,0.011224107,0.3802473,0.6085286,6,25,1,0.20594255998574423,0.987829161147262,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.01,0.0,0.0,0.01,0.05,0.0,1,0,1.0,0.16666666666666666,0,0.0,0,0.0,0.0,-1.063542000081292,-1.3622430108651564,0.2976,easy,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
90,6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,5,3,Moderate,HL,26.33333333333333,1076.6666666666667,FLBZoXXiPXRs9cfoP,those 90 numbers are throwing me off,97.76785714285714,657,6.2333333333333325,15.684682964094726,those 90+ numbers are throwing me off,0.004948405,0.9125415,0.082510106,7,36,1,0.45876737500638787,1.6164477182409742,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.14285714285714285,0,0.0,0,0.0,0.0,-1.0851607607764564,-1.383262657090851,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,5,3,Moderate,HL,26.33333333333333,1076.6666666666667,CijQNxpGvYhtcB29w,they are tempting,97.76785714285714,657,6.2333333333333325,15.684682964094726,they are tempting,0.6760598,0.019690454,0.30424973,3,17,1,-0.299707070055543,-0.26940795304016224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,1.2267075606165807,0.8645375254118279,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,5,3,Moderate,HL,26.33333333333333,1076.6666666666667,CijQNxpGvYhtcB29w,are we happy enough,97.76785714285714,657,6.2333333333333325,15.684682964094726,are we happy enough?,0.6131965,0.055758238,0.3310453,4,19,1,-0.299707070055543,-0.26940795304016224,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.01,0.02,0.0,1,0,1.0,0.25,1,0.0,0,0.75,0.4,1.0101538365537865,0.6539850921414607,0.1984,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
90,6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,5,3,Moderate,HL,26.33333333333333,1076.6666666666667,RPbqThjRS6D5Hio6E,i cant find anything better,97.76785714285714,657,6.2333333333333325,15.684682964094726,i can't find anything better,0.5754591,0.109225415,0.31531543,5,27,1,-0.04688225503489937,0.35921060405354993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0,0,1.0,0.2,0,0.0,0,0.5,0.5,0.8801547034117578,0.5275885874193548,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
90,6zhqfetmB7PrJKGeJ,5eHTs4csHv7q2cYmm,5,3,Moderate,HL,26.33333333333333,1076.6666666666667,RPbqThjRS6D5Hio6E,nice,97.76785714285714,657,6.2333333333333325,15.684682964094726,nice,0.26096922,0.14229675,0.59673405,1,4,1,-0.8053567000968301,-1.5266450672275866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,-0.20321118247175887,-0.5257542926538492,0.0496,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,6zhqfetmB7PrJKGeJ,EmwMPye6mvFKZBqEm,3,5,Very high,HL,26.33333333333333,1076.6666666666667,FLBZoXXiPXRs9cfoP,daang,99.09638554216868,987,7.25,13.668466971333611,daang,0.18669294,0.1279453,0.6853617,1,5,1,-0.8053567000968301,-2.0426487199475707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.45908074457764325,2.2305247559107606,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,6zhqfetmB7PrJKGeJ,EmwMPye6mvFKZBqEm,3,5,Very high,HL,26.33333333333333,1076.6666666666667,CijQNxpGvYhtcB29w,this is mean,99.09638554216868,987,7.25,13.668466971333611,this is mean,0.017503826,0.81656384,0.16593227,3,12,1,-0.299707070055543,0.1856953381770517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,0.6875,-0.3125,-1.041909401482143,-0.4417278893044688,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,6zhqfetmB7PrJKGeJ,EmwMPye6mvFKZBqEm,3,5,Very high,HL,26.33333333333333,1076.6666666666667,CijQNxpGvYhtcB29w,is anyone elses lagging,99.09638554216868,987,7.25,13.668466971333611,is anyone elses lagging?,0.016716586,0.44649398,0.5367894,4,23,1,-0.04688225503489937,1.2998673672393628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1,0,1.0,0.0,1,0.0,0,0.0,0.0,-1.0446213137382798,-0.45416192907619574,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
