conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
99,7RJc435tuN52XXG8M,wjdgbRSWfaywyN7aD,2,1,Very low,LL,25.33333333333333,941.6666666666664,NULL_SPEAKER,nan,94.41176470588236,321,0.5833333333333334,161.84873949579833,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7ZfYLBdJsgrS5ZrH8,DnrigE6QmfjEnSbXA,1,5,Very high,HL,23.66666666666667,1075.0,bvML9ybcH3GQvYSP4,stop putting c in the same room,93.77510040160642,934,6.5,14.426938523324065,stop putting c in the same room,1,7,31,1,0.30634340152045786,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.125,0.0,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7ZfYLBdJsgrS5ZrH8,FYbF7fZmFERcZkkEH,3,2,Low,HL,23.66666666666667,1075.0,NULL_SPEAKER,nan,84.58049886621316,373,3.733333333333333,22.655490767735664,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7ZfYLBdJsgrS5ZrH8,Kue6tysb5PWqAipgv,4,4,High,HL,23.66666666666667,1075.0,NULL_SPEAKER,nan,93.90787518573548,632,3.083333333333333,30.456608168346648,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7ZfYLBdJsgrS5ZrH8,WZn3Drxntwhyn3u3N,5,1,Very low,HL,23.66666666666667,1075.0,NULL_SPEAKER,nan,98.52941176470588,335,0.85,115.91695501730104,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,7ZfYLBdJsgrS5ZrH8,mQLLYvsaFQqSq7dDe,2,3,Moderate,HL,23.66666666666667,1075.0,NULL_SPEAKER,nan,99.70238095238096,670,3.533333333333333,28.21765498652292,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,7dGY8nZDsoDHqHekP,Bypf6SKraLTw4RoNK,1,2,Low,HL,25.33333333333333,1054.6666666666667,NULL_SPEAKER,nan,96.3718820861678,425,1.1,87.6108018965162,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7dGY8nZDsoDHqHekP,DeTqWSxu6uvncJjxP,3,5,Very high,HL,25.33333333333333,1054.6666666666667,zyZuCuP7hDM8ypN2r,lets start by putting everyone in the room worth the most points,94.07630522088354,937,2.0,47.03815261044177,let's start by putting everyone in the room worth the most points,1,12,64,1,1.2091812505948019,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.01,0.05,0.0,0,0,0.9166666666666666,0.0,0,0.0,0,0.3,0.4,0.5952,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,7dGY8nZDsoDHqHekP,nJoG4vRuK6rjDjweH,4,3,Moderate,HL,25.33333333333333,1054.6666666666667,NULL_SPEAKER,nan,87.20238095238096,586,1.7333333333333334,50.309065934065934,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,7dGY8nZDsoDHqHekP,tigvWgbHdvp9LJrDP,5,4,High,HL,25.33333333333333,1054.6666666666667,NULL_SPEAKER,nan,90.19316493313522,607,1.6333333333333333,55.2203050611032,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7dGY8nZDsoDHqHekP,xxawB4WrmLqWr4F8o,2,1,Very low,HL,25.33333333333333,1054.6666666666667,NULL_SPEAKER,nan,98.52941176470588,335,1.1833333333333331,83.26429163214581,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7gTGshysKRBc4KE8A,Dja2crpoZiDxYPQy4,4,3,Moderate,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,hmm g cant live anywhere right now we need to figure out the best place for a and b or c and d c and d also means f has to move,96.875,651,4.816666666666666,20.112456747404845,hmm g can't live anywhere right now we need to figure out the best place for a and b or c and d c and d also means f has to move,1,32,127,1,4.639965077077309,1.2887631737652094,0.01,0.0,0.0,0.05,0.0,0.05,0.0,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.04,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.02,0.03,0.02,0.1,0.04,0.01,0.0,0.0,0.03,0.01,0.15,0.0,0,0,0.84375,0.03125,0,0.0,0,0.4452380952380952,0.474025974025974,1.5872,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110,7gTGshysKRBc4KE8A,Dja2crpoZiDxYPQy4,4,3,Moderate,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,well then,96.875,651,4.816666666666666,20.112456747404845,well then,2,2,9,1,-0.596494447553886,-1.1486802200950779,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,7gTGshysKRBc4KE8A,Dja2crpoZiDxYPQy4,4,3,Moderate,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,not sure if thats optimal but its the cleanest way ive found so far,96.875,651,4.816666666666666,20.112456747404845,not sure if that's optimal but it's the cleanest way i've found so far,3,14,67,1,1.5703163902245392,-0.1400829536701314,0.01,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.03,0.0,0.01,0.02,0.02,0.049999999999999996,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0,0,1.0,0.0,0,0.0,0,0.9444444444444444,-0.075,0.6944,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,i figure we just do the same basically move things out,91.82763744427936,618,6.716666666666668,13.671608552498164,"i figure we just do the same basically, move things out",1,11,54,1,0.6674785411501954,-0.06084904793890442,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.02,0.07,0.0,0,0,1.0,0.18181818181818182,0,0.0,0,0.125,0.0,0.5456,easy,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,oh yikes i think i was lagged or something everything just changed lol,91.82763744427936,618,6.716666666666668,13.671608552498164,oh yikes i think i was lagged or something everything just changed lol,2,13,70,1,1.028613680779933,0.15820752464115156,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.019999999999999997,0.03,0.03,0.0,0.0,0.019999999999999997,0.009999999999999998,0.06,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.049999999999999996,0.0,0,0,0.9230769230769231,0.15384615384615385,1,0.0037735849056603774,0,0.7,0.8,0.6447999999999999,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,yeah same,91.82763744427936,618,6.716666666666668,13.671608552498164,yeah same,3,2,9,1,-0.596494447553886,-0.8275470519691004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0,0.125,0.0,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,well that complicates things i liked where it was going the way i like to do it is just move down the list of constraints one by one move people around as issues come up,91.82763744427936,618,6.716666666666668,13.671608552498164,well that complicates things i liked where it was going the way i like to do it is just move down the list of constraints one by one move people around as issues come up,4,35,169,1,5.001100216707046,2.5678298230217673,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.03,0.0,0.02,0.09,0.0,0.01,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.049999999999999996,0.0,0.02,0.02,0.03,0.049999999999999996,0.07,0.0,0.0,0.0,0.03,0.02,0.18,0.0,0,0,0.8571428571428571,0.05714285714285714,0,0.0,0,0.5444444444444445,0.2222222222222222,1.736,easy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,im fine with that,91.82763744427936,618,6.716666666666668,13.671608552498164,i'm fine with that,5,4,17,1,-0.2353593079241485,-0.6084904793890444,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,1,0.0,0,0.5,0.4166666666666667,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,boom,91.82763744427936,618,6.716666666666668,13.671608552498164,boom,6,1,4,1,-0.7770620173687549,-0.9370753382591284,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,i feel very useless lol,91.82763744427936,618,6.716666666666668,13.671608552498164,"i feel very useless, lol",7,5,23,1,-0.2353593079241485,-0.6084904793890444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.2,0,0.0,0,0.48,0.07500000000000001,0.248,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,lol sorry its hard with lots of people i just start moving things,91.82763744427936,618,6.716666666666668,13.671608552498164,lol sorry it's hard with lots of people i just start moving things,8,13,65,1,1.2091812505948019,0.2677358109311796,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.030000000000000002,0.02,0.0,0.01,0.0,0.0,0.01,0.05,0.0,0,0,1.0,0.07692307692307693,0,0.012303459119496854,0,0.7472222222222222,0.0027777777777777866,0.6447999999999999,easy,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
111,7gTGshysKRBc4KE8A,LsJNRoHceqbfDmup7,1,4,High,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,nah im glad youve got a feel for it yeah,91.82763744427936,618,6.716666666666668,13.671608552498164,"nah, i'm glad you've got a feel for it yeah",9,10,40,1,0.8480461109650642,0.048679238351123574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.020000000000000004,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.03,0.0,0.010000000000000002,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.0,0.010000000000000002,0.010000000000000002,0.020000000000000004,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.5,0.496,easy,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
112,7gTGshysKRBc4KE8A,eNks2TNjdypXBWESR,5,2,Low,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,one sec,97.95918367346935,432,3.5166666666666666,27.85569203984912,one sec,1,2,7,1,-0.596494447553886,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6,-0.1,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7gTGshysKRBc4KE8A,eNks2TNjdypXBWESR,5,2,Low,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,yeah np and thanks for the help,97.95918367346935,432,3.5166666666666666,27.85569203984912,"yeah np, and thanks for the help",2,7,31,1,0.30634340152045786,1.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.2,0.2,0.3472,easy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,7gTGshysKRBc4KE8A,pQiCuhrcKHLPEjbuc,2,1,Very low,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,i think thats optimal,100.0,340,2.05,48.78048780487804,i think that's optimal?,1,4,21,1,-0.4159268777390173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,1,0,1.0,0.25,0,0.0,0,0.0,0.0,0.1984,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
113,7gTGshysKRBc4KE8A,pQiCuhrcKHLPEjbuc,2,1,Very low,HL,26.66666666666667,1071.6666666666667,fpqzq6BCtDYZBGu96,seems like it,100.0,340,2.05,48.78048780487804,seems like it,2,3,13,1,-0.4159268777390173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1488,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,7gTGshysKRBc4KE8A,pQiCuhrcKHLPEjbuc,2,1,Very low,HL,26.66666666666667,1071.6666666666667,cx5PAP6wTo8LLoyG7,i think so too,100.0,340,2.05,48.78048780487804,i think so too,3,4,14,1,-0.4159268777390173,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.030000000000000002,0.0,0,0,1.0,0.25,0,0.0,0,0.0,0.0,0.1984,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,7gTGshysKRBc4KE8A,pQiCuhrcKHLPEjbuc,2,1,Very low,HL,26.66666666666667,1071.6666666666667,59hfXkm5MZqFMLG2E,yeah it is,100.0,340,2.05,48.78048780487804,yeah it is,4,3,10,1,-0.4159268777390173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
