conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp
kySX6MHndg67cD3Li_easy,1,Low,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],648.0,525.0,1.2342857142857142,WBD8j64fntbaWjGs8,get us back to 600 then if thats the case. its possible as we already had that,2021-03-10T18:16:24.308Z
kySX6MHndg67cD3Li_easy,1,Low,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],648.0,525.0,1.2342857142857142,h2jByMazWeZXyzJB3,please move b to 101 abd leave it there,2021-03-10T18:16:28.243Z
kySX6MHndg67cD3Li_easy,1,Low,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],648.0,525.0,1.2342857142857142,GaCyLACZvdGS8BC8g,We may need to just settle on something that meets constraints soon,2021-03-10T18:18:15.323Z
kySX6MHndg67cD3Li_easy,1,Low,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],648.0,525.0,1.2342857142857142,yJeJFYJE9E2AWjaA8,It's tough because we all have to move them to show we are working on it,2021-03-10T18:19:01.339Z
kySX6MHndg67cD3Li_easy,1,Low,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],648.0,525.0,1.2342857142857142,Hau3ksskRfQdr5v5Z,stop,2021-03-10T18:19:09.032Z
kySX6MHndg67cD3Li_easy,1,Low,Mixed,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],648.0,525.0,1.2342857142857142,yJeJFYJE9E2AWjaA8,"Hey, that is good there",2021-03-10T18:19:14.176Z
zdBGjnPDQBJoyZqjh_easy,1,Mixed,Mixed,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],627.0,103.0,6.087378640776699,f8YbmuHe5agpk96tm,I am good with this,2021-03-10T18:12:55.156Z
zdBGjnPDQBJoyZqjh_easy,1,Mixed,Mixed,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],627.0,103.0,6.087378640776699,5h3gBkqM3D2S47o6o,me too,2021-03-10T18:13:07.529Z
zdBGjnPDQBJoyZqjh_easy,1,Mixed,Mixed,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],627.0,103.0,6.087378640776699,i28ZS3FP54Z5QTyj4,looks good,2021-03-10T18:13:08.472Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,TtbAvteZKizwoyHeQ,please don't move A and B anymore,2021-03-10T18:19:27.042Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,ajAi4jxzqEwxpTvC4,dont  move anymore,2021-03-10T18:20:04.752Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,ajAi4jxzqEwxpTvC4,red press satisified,2021-03-10T18:20:34.940Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,ajAi4jxzqEwxpTvC4,Red are you playing,2021-03-10T18:21:12.697Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,YPzq2euaCcGgk6n9j,yes,2021-03-10T18:21:24.555Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,ajAi4jxzqEwxpTvC4,why do you guys keep moving them,2021-03-10T18:21:32.147Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,Q7Z4F3E6M2rPib8bp,585,2021-03-10T18:21:41.223Z
cb2KMXFqSt2fJqRoa_easy,1,Low,Low,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],585.0,371.0,1.5768194070080863,WiuwFxezEg3uSYY5J,nice,2021-03-10T18:21:47.677Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,4hBEF2zSvuYQxRZKN,"Red, please stop",2021-03-10T18:20:48.376Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,NTGdCwbhRBKXo8ePh,"Lets work together to figure this out, just stop for a second.",2021-03-10T18:20:51.979Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,WY9ZCvtnFWzGvuHxo,Red you need to be collaborative.,2021-03-10T18:21:00.581Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,WY9ZCvtnFWzGvuHxo,Got it!,2021-03-10T18:21:26.470Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,JN2pmHCcXmGaY7AgW,looks good,2021-03-10T18:21:28.938Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,JN2pmHCcXmGaY7AgW,that was fast,2021-03-10T18:21:35.315Z
8WTq4nH5KpA4Ce4YE_easy,1,Low,Low,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],467.0,103.0,4.533980582524272,ntCCv5M6otkjLxGGm,Good work!,2021-03-10T18:21:47.544Z
vCHddxo5YReEhtqyM_easy,1,Low,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],555.0,101.0,5.495049504950496,NULL_SPEAKER,,NULL_TIME
SGkTzR58PMA9uMQSF_easy,1,Mixed,Mixed,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],628.0,174.0,3.6091954022988495,NULL_SPEAKER,,NULL_TIME
fgWZ2SyG54KGLQjss_easy,1,Low,Low,Low,Mixed,High,4,Easy [Corresponds to 'Hard' in PNAS],518.0,87.0,5.954022988505747,NULL_SPEAKER,,NULL_TIME
vWn8GPE4uD5DRYk3C_easy,1,Mixed,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],603.0,229.0,2.633187772925764,NULL_SPEAKER,,NULL_TIME
BzpFKDJHHYFBA7zpg_easy,1,Low,Low,Low,High,High,4,Easy [Corresponds to 'Hard' in PNAS],643.0,101.0,6.366336633663367,NULL_SPEAKER,,NULL_TIME
fRMomjA9rjYGiy69P_easy,1,Low,Mixed,Low,Mixed,High,4,Easy [Corresponds to 'Hard' in PNAS],503.0,192.0,2.6197916666666665,NULL_SPEAKER,,NULL_TIME
8EqTfbc3Yvri8LgJ3_easy,1,Low,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],498.0,266.0,1.8721804511278195,NULL_SPEAKER,,NULL_TIME
JPDwWHqXbEhejsrxS_easy,1,Low,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],516.0,62.0,8.32258064516129,NULL_SPEAKER,,NULL_TIME
GEZApdceGDYqcQdpb_easy,1,Low,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],471.0,65.0,7.246153846153846,NULL_SPEAKER,,NULL_TIME
bvtTFEL4WkEPwKewX_easy,1,Low,High,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],570.0,104.0,5.480769230769231,NULL_SPEAKER,,NULL_TIME
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,I'll log the highest scores for reference if we change things,2021-03-10T18:13:59.306Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,583,2021-03-10T18:14:03.691Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,yTxMiJCxvQc6mb9Qg,which one yielded 583?,2021-03-10T18:15:01.537Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,KjFpp9W3DT72T9w3S,I think sometimes the changes are too fast...,2021-03-10T18:15:14.367Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,yTxMiJCxvQc6mb9Qg,yeah,2021-03-10T18:15:42.713Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,yTxMiJCxvQc6mb9Qg,im good,2021-03-10T18:16:22.268Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,oh this looks good,2021-03-10T18:16:31.159Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,wNwbu4uBzSrJ3FNEK,sec let me try something ill remember places,2021-03-10T18:16:43.777Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,1-BI 2A 4-EGH 5-F 6-CD,2021-03-10T18:16:48.625Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,there's that for the 590 high score,2021-03-10T18:17:06.968Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,Did I just see 604?,2021-03-10T18:17:33.191Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,wNwbu4uBzSrJ3FNEK,was invalid,2021-03-10T18:17:37.653Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,yTxMiJCxvQc6mb9Qg,yea,2021-03-10T18:17:38.605Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,yTxMiJCxvQc6mb9Qg,i saw 604 too but that was a while back,2021-03-10T18:17:58.395Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,3DzP5AMjsFCkoaHce,ah dang- yall wanna settle for 590?,2021-03-10T18:18:03.972Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,KjFpp9W3DT72T9w3S,I'm good with that,2021-03-10T18:18:11.215Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,yTxMiJCxvQc6mb9Qg,yeah 590 it is,2021-03-10T18:18:17.875Z
95dKhFkLxgzSZuLAP_easy,1,Low,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],590.0,398.0,1.4824120603015076,wNwbu4uBzSrJ3FNEK,sure,2021-03-10T18:18:22.236Z
ckn6r4LamHPWvBzM5_easy,1,Low,High,High,High,High,5,Easy [Corresponds to 'Hard' in PNAS],396.0,62.0,6.387096774193548,NULL_SPEAKER,,NULL_TIME
Aj7yLWdEKRRprYzpA_easy,1,Low,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],436.0,65.0,6.707692307692308,NULL_SPEAKER,,NULL_TIME
M6gSEatzktmEek9Fw_easy,1,Low,Mixed,High,Low,High,3,Easy [Corresponds to 'Hard' in PNAS],607.0,229.0,2.650655021834061,5HhEFC3Q65Lhspvuw,"this is a higher score for B, maybe it wont play out nicely",2021-03-10T18:38:18.099Z
M6gSEatzktmEek9Fw_easy,1,Low,Mixed,High,Low,High,3,Easy [Corresponds to 'Hard' in PNAS],607.0,229.0,2.650655021834061,5HhEFC3Q65Lhspvuw,By having B in 101 you get 97 pts,2021-03-10T18:38:36.672Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,XdyJB3ZFwduaCxHcj,So I think last time I was moving people and it advanced. I am going to hold off on hitting satisfied until we happy with score,2021-03-10T18:12:16.299Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,kbG4Ltuper2TDfH5N,good idea,2021-03-10T18:12:25.744Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,exTrXQav6obiY8rrG,Yeah,2021-03-10T18:12:31.048Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,kbG4Ltuper2TDfH5N,h is on lowest score,2021-03-10T18:12:53.255Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,7JmiRcd5wdLpePcSQ,"Sorry about that, I was the last to click satisfy and it moved us forward",2021-03-10T18:12:58.420Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,XdyJB3ZFwduaCxHcj,It's ok- we learning,2021-03-10T18:13:25.463Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,7JmiRcd5wdLpePcSQ,we have gone down we were at 503 at one point,2021-03-10T18:13:43.393Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,4oPHtjaMjkbe3MEDt,541 good,2021-03-10T18:14:12.561Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,kbG4Ltuper2TDfH5N,whoa nice change!,2021-03-10T18:14:13.290Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,XdyJB3ZFwduaCxHcj,541 pretty good,2021-03-10T18:14:14.793Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,exTrXQav6obiY8rrG,This looks pretty good,2021-03-10T18:14:24.630Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,XdyJB3ZFwduaCxHcj,Can we move A anywhere?,2021-03-10T18:14:27.524Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,exTrXQav6obiY8rrG,A has several constraints,2021-03-10T18:14:40.645Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,7JmiRcd5wdLpePcSQ,This is the highest we have had,2021-03-10T18:14:54.277Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,kbG4Ltuper2TDfH5N,this looks like the best maybe,2021-03-10T18:15:08.436Z
A7fCNrF2tYuSEifkp_easy,1,High,Mixed,Low,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],541.0,274.0,1.9744525547445253,XdyJB3ZFwduaCxHcj,I see that. Looks like they are stuck.,2021-03-10T18:15:16.724Z
MMNZT2EJJFjgEaHET_easy,1,High,High,Low,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],556.0,236.0,2.3559322033898304,ytaZRMKsKXWpopoGQ,this is hard,2021-03-10T18:21:13.221Z
MMNZT2EJJFjgEaHET_easy,1,High,High,Low,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],556.0,236.0,2.3559322033898304,Mvf44XdjY6sPCtSYQ,yes,2021-03-10T18:21:53.294Z
MMNZT2EJJFjgEaHET_easy,1,High,High,Low,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],556.0,236.0,2.3559322033898304,ytaZRMKsKXWpopoGQ,Oh!,2021-03-10T18:22:15.991Z
TxiK556oQMryKiCg9_easy,1,High,High,Low,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],521.0,130.0,4.007692307692308,FutudYFrXpKwosEGq,i search for the highest value for each student,2021-03-10T18:37:14.278Z
TxiK556oQMryKiCg9_easy,1,High,High,Low,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],521.0,130.0,4.007692307692308,FutudYFrXpKwosEGq,and place them in those boxes,2021-03-10T18:37:17.870Z
TxiK556oQMryKiCg9_easy,1,High,High,Low,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],521.0,130.0,4.007692307692308,LKipXkFTMX8T6Aop3,oh i didnt think of doing that!,2021-03-10T18:37:32.320Z
TxiK556oQMryKiCg9_easy,1,High,High,Low,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],521.0,130.0,4.007692307692308,FutudYFrXpKwosEGq,looks good,2021-03-10T18:38:58.506Z
TxiK556oQMryKiCg9_easy,1,High,High,Low,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],521.0,130.0,4.007692307692308,LKipXkFTMX8T6Aop3,ok cool,2021-03-10T18:39:03.679Z
65ckwTGGaCf7Q6ebJ_easy,1,High,Low,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],558.0,216.0,2.583333333333333,REBYxZGSEhacTzxw7,Let's start with the highest possible points.  F should be in 101,2021-03-10T18:11:56.792Z
65ckwTGGaCf7Q6ebJ_easy,1,High,Low,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],558.0,216.0,2.583333333333333,HPiPKPC9xXDT6ucbN,We had it for a second. Watch the red xs,2021-03-10T18:12:36.651Z
65ckwTGGaCf7Q6ebJ_easy,1,High,Low,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],558.0,216.0,2.583333333333333,4uCHGmcshyYgx5aqk,"yes, watch for red xs",2021-03-10T18:12:51.776Z
65ckwTGGaCf7Q6ebJ_easy,1,High,Low,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],558.0,216.0,2.583333333333333,4uCHGmcshyYgx5aqk,"don't switch at random, have a plan",2021-03-10T18:13:02.752Z
65ckwTGGaCf7Q6ebJ_easy,1,High,Low,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],558.0,216.0,2.583333333333333,4uCHGmcshyYgx5aqk,stop now,2021-03-10T18:13:23.533Z
7hp4cP7sFLCeZrNSk_easy,1,High,Mixed,Low,High,High,6,Easy [Corresponds to 'Hard' in PNAS],583.0,181.0,3.220994475138121,bCoCGrEtY6zd5WjX2,...,2021-03-10T18:13:31.144Z
7hp4cP7sFLCeZrNSk_easy,1,High,Mixed,Low,High,High,6,Easy [Corresponds to 'Hard' in PNAS],583.0,181.0,3.220994475138121,BQc3jkwLy3tDE6o6Z,good,2021-03-10T18:13:58.563Z
7hp4cP7sFLCeZrNSk_easy,1,High,Mixed,Low,High,High,6,Easy [Corresponds to 'Hard' in PNAS],583.0,181.0,3.220994475138121,pfTbtXfdgGQX5PHvd,good,2021-03-10T18:14:10.980Z
7hp4cP7sFLCeZrNSk_easy,1,High,Mixed,Low,High,High,6,Easy [Corresponds to 'Hard' in PNAS],583.0,181.0,3.220994475138121,XXtXwo35y7rpEz7hN,good,2021-03-10T18:14:31.665Z
7hp4cP7sFLCeZrNSk_easy,1,High,Mixed,Low,High,High,6,Easy [Corresponds to 'Hard' in PNAS],583.0,181.0,3.220994475138121,bCoCGrEtY6zd5WjX2,Green,2021-03-10T18:14:46.595Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,SHnmjSWtFuFAkFj2i,that 384 score was looking nice,2021-03-10T18:21:49.015Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,Tx4pAGc3Ey6Q6zGoa,468,2021-03-10T18:21:58.755Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,SHnmjSWtFuFAkFj2i,ooo,2021-03-10T18:22:03.025Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,SHnmjSWtFuFAkFj2i,forgot we can have some rooms open,2021-03-10T18:22:12.217Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,SHnmjSWtFuFAkFj2i,o nice,2021-03-10T18:22:46.593Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,Tx4pAGc3Ey6Q6zGoa,ggoodd,2021-03-10T18:22:48.903Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,N6tmhTpZTHFeEtypu,i think we are good,2021-03-10T18:22:51.785Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,f4cAkbWLGY2FJiSMS,looks good,2021-03-10T18:22:54.974Z
RsnSnpZrHwxXQn2Fk_easy,1,High,Low,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],568.0,181.0,3.138121546961326,Wheqm2eD9hD4MEjFb,good,2021-03-10T18:22:57.837Z
dPTkrL4PwoMEuPeiY_easy,1,High,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],652.0,390.0,1.671794871794872,ANTyFyef4Sngd2Wwa,I'm satisfied with this!,2021-03-10T18:39:17.101Z
dPTkrL4PwoMEuPeiY_easy,1,High,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],652.0,390.0,1.671794871794872,NxfCFW9NPxrjAdi49,me too,2021-03-10T18:39:56.292Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,"nice, 495 score",2021-03-10T18:20:48.021Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,"528, very good",2021-03-10T18:21:06.441Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,nskbD7buFBftkWxZy,not bad,2021-03-10T18:21:06.601Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,Lqxm7h82hX3fnv8gR,ok ?,2021-03-10T18:21:46.426Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,nskbD7buFBftkWxZy,any way we can get C and D into 103?,2021-03-10T18:21:49.709Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,what happened to the 528,2021-03-10T18:21:49.855Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,nskbD7buFBftkWxZy,and yeah it was at 528,2021-03-10T18:21:55.654Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,"no, it greatly reduces the score",2021-03-10T18:22:03.194Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,547 looking really good,2021-03-10T18:22:26.619Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,Lqxm7h82hX3fnv8gR,now ?,2021-03-10T18:22:27.603Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,Lqxm7h82hX3fnv8gR,ok ?,2021-03-10T18:22:34.602Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,nskbD7buFBftkWxZy,I think that could be okay  im not seeing anything obvious,2021-03-10T18:22:45.667Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,good for me,2021-03-10T18:22:49.015Z
qQju8bJC4DKFjnha5_easy,1,High,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],547.0,210.0,2.604761904761905,u82DgdAvQgatEdYvo,great job all,2021-03-10T18:22:54.152Z
Xj23vq8AcrGL4Smve_easy,1,High,Mixed,Mixed,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],566.0,118.0,4.796610169491525,NULL_SPEAKER,,NULL_TIME
kzEFsxhdRDZCiRMdR_easy,1,High,High,High,Mixed,Low,5,Easy [Corresponds to 'Hard' in PNAS],542.0,92.0,5.891304347826087,bmwDH6HF4ZwpP4SBm,ya'll are fast,2021-03-11T18:08:38.687Z
