conversation_num,task_type,speaker_name,timestamp,message,fracture
5d6ecaaa1587634cee40f86c,creative,Person2,150,hello to all,False
5d6ecaaa1587634cee40f86c,creative,Person4,153,hi,False
5d6ecaaa1587634cee40f86c,creative,Person1,176,Definitely modern.,False
5d6ecaaa1587634cee40f86c,creative,Person2,177,The space saving feature is the best part.,False
5d6ecaaa1587634cee40f86c,creative,Person3,187,i love the design and shape ,False
5d6ecaaa1587634cee40f86c,creative,Person4,196,I like the personalization... seems like a differentiator,False
5d6ecaaa1587634cee40f86c,creative,Person2,212,It should come in different colors that are waterproof. ,False
5d6ecaaa1587634cee40f86c,creative,Person1,231,So we need to throw out ideas for a text advertisement. We have six minutes left.,False
5d6ecaaa1587634cee40f86c,creative,Person1,259,"So we like that it's modern, shape shifting, design, and personalization",False
5d6ecaaa1587634cee40f86c,creative,Person2,273,Modern space-saving design with traditional comfort. ,False
5d6ecaaa1587634cee40f86c,creative,Person3,276,sounds good Person8 ,False
5d6ecaaa1587634cee40f86c,creative,Person4,288,"Yes. Also, a common FAQ seems to be about weight, so we might want to include light-weight",False
5d6ecaaa1587634cee40f86c,creative,Person3,307,good idea Person9 ,False
5d6ecaaa1587634cee40f86c,creative,Person2,322,Perfect forsmall  patios. ,False
5d6ecaaa1587634cee40f86c,creative,Person3,345,only 4 minutes left,False
5d6ecaaa1587634cee40f86c,creative,Person1,378,"Personally, that description seems a little ""bland"" to me. If I see a link for ""Modern space-saving design with traditional comfort"" I'm not feeling intrigued enough to click on the link",False
5d6ecaaa1587634cee40f86c,creative,Person4,379,The final item seems like it should be a call to action,False
5d6ecaaa1587634cee40f86c,creative,Person2,389,Some one write an ad out and lets vote,False
5d6ecaaa1587634cee40f86c,creative,Person2,422,bland is better than nothing,False
5d6ecaaa1587634cee40f86c,creative,Person1,437,Fair. Not meaning to insult. Just expressing my opinion,False
5d6ecaaa1587634cee40f86c,creative,Person2,461,no insult taken just need to get it done,False
5d6ecaaa1587634cee40f86c,creative,Person3,474,it is time to act,False
5d6ecaaa1587634cee40f86c,creative,Person1,476,"Modern, shapeshifting and lightweight design. Because every Superhero needs a break. ",False
5d6ecaaa1587634cee40f86c,creative,Person4,502,Modern customizable chair,False
5d6ecaaa1587634cee40f86c,creative,Person2,503,go for it Person10 ,False
5d6ecaaa1587634cee40f86c,creative,Person3,503,Every superhero's choice ,False
5d6ecaaa1587634cee40f86c,creative,Person1,519,I like it Person11 ,False
5d6ecaaa1587634cee40f86c,creative,Person3,525,good,False
5d6ecaaa1587634cee40f86c,creative,Person2,538,sound okay,False
5d6ecaaa1587634cee40f86c,creative,Person1,553,"What about ""Modern, customizable chair. Every superhero's choice. Because every hero needs a break""",False
5d6ecaaa1587634cee40f86c,creative,Person2,568,Person10 send it thought,False
5d6ecaaa1587634cee40f86c,creative,Person2,573,through,False
5d6ecaaa1587634cee40f86c,creative,Person4,575,the 30 character max is tough... it only allows for a short statement,False
5d6ecaaa1587634cee40f86c,creative,Person4,581,bye,False
5d6ecaaa1587634cee40f86c,creative,Person2,585,later,False
5d6ecaaa1587634cee40f86c,creative,Person1,593,!Every superhero's choice,False
5d6ecaaa1587634cee40f86d,creative,Person1,52,"Hello, all!",True
5d6ecaaa1587634cee40f86d,creative,Person2,60,hi,True
5d6ecaaa1587634cee40f86d,creative,Person1,68,Let's do this!,True
5d6ecaaa1587634cee40f86d,creative,Person3,70,"Thetis Tea, For Brain Power.",True
5d6ecaaa1587634cee40f86d,creative,Person4,92,hi,True
5d6ecaaa1587634cee40f86d,creative,Person3,100,"Thetis Tea, The Brain Boost",True
5d6ecaaa1587634cee40f86d,creative,Person3,101,hi,True
5d6ecaaa1587634cee40f86d,creative,Person2,128,powerful brain boosting tea,True
5d6ecaaa1587634cee40f86d,creative,Person3,129,Jump Start With Thetis Tea!,True
5d6ecaaa1587634cee40f86d,creative,Person1,132,"Thetis Tea, a drink for your brain.",True
5d6ecaaa1587634cee40f86d,creative,Person4,158,The Next Step in the Evolution of Tea.,True
5d6ecaaa1587634cee40f86d,creative,Person3,166,30 characters or less guys,True
5d6ecaaa1587634cee40f86d,creative,Person4,169,Tea that fits you to a T,True
5d6ecaaa1587634cee40f86d,creative,Person2,180,"I like this one, A190P4JHYVT7VI, but we'll have to shave 4 characters off to meet the 30 character max: ""Thetis Tea, a drink for your brain""",True
5d6ecaaa1587634cee40f86d,creative,Person1,189,I love it!,True
5d6ecaaa1587634cee40f86d,creative,Person1,212,Hmm,True
5d6ecaaa1587634cee40f86d,creative,Person3,214,"Thetis Tea, The Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person4,238,The Tea of the Future,True
5d6ecaaa1587634cee40f86d,creative,Person2,240,I like that Person12,True
5d6ecaaa1587634cee40f86d,creative,Person3,251,which one ?,True
5d6ecaaa1587634cee40f86d,creative,Person2,254,"Thetis Tea, The Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person1,270,"I like it, too.",True
5d6ecaaa1587634cee40f86d,creative,Person3,284,any one else agree? we have 5 minutes left to decide as agroup,True
5d6ecaaa1587634cee40f86d,creative,Person3,292,type 3 if you agree,True
5d6ecaaa1587634cee40f86d,creative,Person4,294,"Thetis Tea, THE Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person1,294,I agree.,True
5d6ecaaa1587634cee40f86d,creative,Person2,296,3,True
5d6ecaaa1587634cee40f86d,creative,Person4,302,3,True
5d6ecaaa1587634cee40f86d,creative,Person1,309,3,True
5d6ecaaa1587634cee40f86d,creative,Person3,324,OK sounds like a plan.,True
5d6ecaaa1587634cee40f86d,creative,Person1,372,Wish we weren't limited to 30.,True
5d6ecaaa1587634cee40f86d,creative,Person3,400,"I agree, but they know why they want it that way.",True
5d6ecaaa1587634cee40f86d,creative,Person1,420,"Yeah, i understand.",True
5d6ecaaa1587634cee40f86d,creative,Person3,436,Advertising cost a lot of money per letter in many cases so I cant blame them.,True
5d6ecaaa1587634cee40f86d,creative,Person4,506,"!Thetis Tea, THE Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person1,511,"Somebody type it, please?",True
5d6ecaaa1587634cee40f86d,creative,Person3,513,"!Thetis Tea, THE Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person1,530,"!Thetis Tea, THE Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person1,547,"!Thetis Tea, THE Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person3,562,"!Thetis Tea, THE Brain Boost!",True
5d6ecaaa1587634cee40f86d,creative,Person3,575,Good luck to you all it was a pleasure.,True
5d6ecaaa1587634cee40f86d,creative,Person4,581,bye!,True
5d6ecaaa1587634cee40f86d,creative,Person2,582,bye all,True
5d6ecaaa1587634cee40f86d,creative,Person1,587,"Good job, everyone!",True
5d6ecaaa1587634cee40f86e,creative,Person1,22,hello,False
5d6ecaaa1587634cee40f86e,creative,Person2,25,hello,False
5d6ecaaa1587634cee40f86e,creative,Person3,52,Hey everyone!,False
5d6ecaaa1587634cee40f86e,creative,Person4,56,Hi there!,False
5d6ecaaa1587634cee40f86e,creative,Person3,108,Any first impressions/ideas?,False
5d6ecaaa1587634cee40f86e,creative,Person2,142,"Made from seaweed, good for your brain. Healthy. Organic. These are all positive impressions from first glance",False
5d6ecaaa1587634cee40f86e,creative,Person3,190,Super tea from the sea?,False
5d6ecaaa1587634cee40f86e,creative,Person2,201,Oh wow Person13 I dig it,False
5d6ecaaa1587634cee40f86e,creative,Person3,242,Lol thanks,False
5d6ecaaa1587634cee40f86e,creative,Person4,242,"Ha ha, I like that. ",False
5d6ecaaa1587634cee40f86e,creative,Person5,257,Anyone else want to add anything? ,False
5d6ecaaa1587634cee40f86e,creative,Person1,259,that is awesome Person14,False
5d6ecaaa1587634cee40f86e,creative,Person4,260,Should we put something about the brain?,False
5d6ecaaa1587634cee40f86e,creative,Person3,315,"Heal your body, and the planet?",False
5d6ecaaa1587634cee40f86e,creative,Person5,329,"I really like that the website says ""you can make your body healthy while making the earth whole.""",False
5d6ecaaa1587634cee40f86e,creative,Person3,338,I liked that too,False
5d6ecaaa1587634cee40f86e,creative,Person3,353,But we only have 30 characters,False
5d6ecaaa1587634cee40f86e,creative,Person5,363,That's exactly 30,False
5d6ecaaa1587634cee40f86e,creative,Person5,369,I just counted it out but someone double check me I suck at math,False
5d6ecaaa1587634cee40f86e,creative,Person3,389,I got 59,False
5d6ecaaa1587634cee40f86e,creative,Person3,421,"We can say ""Healthy body; healing earth""",False
5d6ecaaa1587634cee40f86e,creative,Person5,422,"From ""Heal your body, and the planet""",False
5d6ecaaa1587634cee40f86e,creative,Person5,423,?,False
5d6ecaaa1587634cee40f86e,creative,Person4,447,Person15 that's pretty good,False
5d6ecaaa1587634cee40f86e,creative,Person3,465,"Heal your body, and the planet is exactly 30",False
5d6ecaaa1587634cee40f86e,creative,Person3,488,Final thoughts? Favorites?,False
5d6ecaaa1587634cee40f86e,creative,Person5,509,"I vote for health your body, and the planet",False
5d6ecaaa1587634cee40f86e,creative,Person4,520,I liked Healthy body healing Earth the best,False
5d6ecaaa1587634cee40f86e,creative,Person5,541,Person13 tie breaker,False
5d6ecaaa1587634cee40f86e,creative,Person5,552,50seconds we need to submit,False
5d6ecaaa1587634cee40f86e,creative,Person3,572,I like healthy body healting earth,False
5d6ecaaa1587634cee40f86e,creative,Person1,589,!Healthy body healing Earth,False
5d6ecaaa1587634cee40f86e,creative,Person5,591,"!Healthy body, healing Earth",False
5d6ecaaa1587634cee40f86e,creative,Person4,593,"!Healthy Body, Healing Earth",False
5d6ecaaa1587634cee40f86f,creative,Person1,90,should mention the safety aspect somehow,False
5d6ecaaa1587634cee40f86f,creative,Person2,93,Stay In Sight At Night,False
5d6ecaaa1587634cee40f86f,creative,Person3,94,Hi all,False
5d6ecaaa1587634cee40f86f,creative,Person1,100,thats great Person16,False
5d6ecaaa1587634cee40f86f,creative,Person2,108,ty,False
5d6ecaaa1587634cee40f86f,creative,Person3,108,I like that too Person16 ,False
5d6ecaaa1587634cee40f86f,creative,Person4,121,I like that too,False
5d6ecaaa1587634cee40f86f,creative,Person2,161,maybe Safe In Sight At Night for the safety aspect,False
5d6ecaaa1587634cee40f86f,creative,Person1,188,yea that works a little better,False
5d6ecaaa1587634cee40f86f,creative,Person4,192,Stay in Sight for Safe Night,False
5d6ecaaa1587634cee40f86f,creative,Person4,223,the first one 'Stay in Sight at Night' sounded better though lol,False
5d6ecaaa1587634cee40f86f,creative,Person3,238,agree Person14 ,False
5d6ecaaa1587634cee40f86f,creative,Person1,242,yea i vote to stick with the first one,False
5d6ecaaa1587634cee40f86f,creative,Person3,248,I agree as well,False
5d6ecaaa1587634cee40f86f,creative,Person2,252,Ok,False
5d6ecaaa1587634cee40f86f,creative,Person4,254,same.  I vote for first one as well,False
5d6ecaaa1587634cee40f86f,creative,Person4,292,or Ride in Sight at Night,False
5d6ecaaa1587634cee40f86f,creative,Person4,297,to emphase the bike,False
5d6ecaaa1587634cee40f86f,creative,Person2,334,Bike In Sight At Night,False
5d6ecaaa1587634cee40f86f,creative,Person2,498,what are we going with?,False
5d6ecaaa1587634cee40f86f,creative,Person1,509,i think the first was the best,False
5d6ecaaa1587634cee40f86f,creative,Person4,509,'Stay in Sight at Night' still sounds the best to me.  rolls off the tongue.  but Bike in Sight at Night is also fine,False
5d6ecaaa1587634cee40f86f,creative,Person4,531,so first one it is?,False
5d6ecaaa1587634cee40f86f,creative,Person1,541,yes,False
5d6ecaaa1587634cee40f86f,creative,Person2,549,!Stay in Sight at Night,False
5d6ecaaa1587634cee40f86f,creative,Person4,550,!Stay in Sight at Night,False
5d6ecaaa1587634cee40f86f,creative,Person2,580,bye!,False
5d6ecaaa1587634cee40f86f,creative,Person4,586,thanks all,False
5d6ecaaa1587634cee40f870,creative,Person1,30,Hi!,False
5d6ecaaa1587634cee40f870,creative,Person2,56,Hello,False
5d6ecaaa1587634cee40f870,creative,Person3,57,hello people,False
5d6ecaaa1587634cee40f870,creative,Person4,61,hello all,False
5d6ecaaa1587634cee40f870,creative,Person4,66,nice clock ,False
5d6ecaaa1587634cee40f870,creative,Person3,80,very unique,False
5d6ecaaa1587634cee40f870,creative,Person2,97,"If you haven't figured it out already, this app changes the name display for everyone, so if you like an idea, don't say the name of the person who presented it, repeat the actual idea. Eliminates confusion :) ",False
5d6ecaaa1587634cee40f870,creative,Person4,112,got you,False
5d6ecaaa1587634cee40f870,creative,Person3,117,right on,False
5d6ecaaa1587634cee40f870,creative,Person3,151,The last word in time,False
5d6ecaaa1587634cee40f870,creative,Person4,186,always on your toes,False
5d6ecaaa1587634cee40f870,creative,Person2,197,I like incorporating something about it displaying words,False
5d6ecaaa1587634cee40f870,creative,Person2,282,"""Time traveling words""",False
5d6ecaaa1587634cee40f870,creative,Person4,285,buy one get two,False
5d6ecaaa1587634cee40f870,creative,Person3,288,Not the normal tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person2,299,haha I like Not the normal tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person4,316,good one tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person2,341,It's exactly 30 characters,False
5d6ecaaa1587634cee40f870,creative,Person4,351,let us go woth it,False
5d6ecaaa1587634cee40f870,creative,Person2,353,I vote tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person4,354,with,False
5d6ecaaa1587634cee40f870,creative,Person1,359,I agree,False
5d6ecaaa1587634cee40f870,creative,Person4,366,me too,False
5d6ecaaa1587634cee40f870,creative,Person3,366,okay with me,False
5d6ecaaa1587634cee40f870,creative,Person2,372,Sweet. Nice work team,False
5d6ecaaa1587634cee40f870,creative,Person4,483,!Not the normal tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person2,484,!Not the normal tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person3,489,!Not the normal tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person4,553,!Not the normal tick tock clock,False
5d6ecaaa1587634cee40f870,creative,Person4,582,bye friends,False
5d6ecaaa1587634cee40f870,creative,Person2,583,"Bye team, nice work!",False
5d6ecaaa1587634cee40f870,creative,Person3,583,good work people,False
5d6ecaaa1587634cee40f870,creative,Person1,588,Bye,False
5d6ecaaa1587634cee40f871,creative,Person1,85,Experience the richness today!,False
5d6ecaaa1587634cee40f871,creative,Person2,98,Hello team,False
5d6ecaaa1587634cee40f871,creative,Person1,101,Yo guys,False
5d6ecaaa1587634cee40f871,creative,Person3,119,Hey,False
5d6ecaaa1587634cee40f871,creative,Person2,126,so what are we all thinking?,False
5d6ecaaa1587634cee40f871,creative,Person4,145,Hey!,False
5d6ecaaa1587634cee40f871,creative,Person1,148,"So lets collab I guess, This is a tea brand, looks like it uses lots of seaweed and minerals",False
5d6ecaaa1587634cee40f871,creative,Person4,159,"Definitely mention organic, good buzz word",False
5d6ecaaa1587634cee40f871,creative,Person4,160,Natural,False
5d6ecaaa1587634cee40f871,creative,Person2,191,Yeah I like organic and natural as buzz words,False
5d6ecaaa1587634cee40f871,creative,Person1,206,Yea sounds great,False
5d6ecaaa1587634cee40f871,creative,Person3,219,Mention how it helps reduce stress,False
5d6ecaaa1587634cee40f871,creative,Person1,248,"How about something like ""Taste the sea"" or ""Experience the oceans taste""",False
5d6ecaaa1587634cee40f871,creative,Person2,259,So we got organic and relives stress,False
5d6ecaaa1587634cee40f871,creative,Person4,259,Person17 ,False
5d6ecaaa1587634cee40f871,creative,Person4,265,Solid,False
5d6ecaaa1587634cee40f871,creative,Person4,278,"I like ""Experience the oceans taste""",False
5d6ecaaa1587634cee40f871,creative,Person2,284,""" the organic way to relive stress""",False
5d6ecaaa1587634cee40f871,creative,Person2,307,eco-friendly,False
5d6ecaaa1587634cee40f871,creative,Person3,326,"The good-for-your-brain, stress reducing, all-natural tea.'",False
5d6ecaaa1587634cee40f871,creative,Person1,343,"Its gotta be a good tag line that really sells the product, if a customer looked at the tagline, what would be most likely to sell them on the product?",False
5d6ecaaa1587634cee40f871,creative,Person2,352,good attention getter,False
5d6ecaaa1587634cee40f871,creative,Person2,389,alternative to major lines ,False
