conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,skill_diversity,cogStyleDiversity,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
29,3PvBH3xydmyRqpzvj,YeeX8CP92edtHgMo9,4,5,Very high,MH,33.666666666666664,1007.3333333333336,139.33333333333337,2.0,F88E4HQRsYfghR46e,looks good to me,86.54618473895582,862,3.1166666666666667,27.76882932800721,looks good to me,1,4,16,1,-0.2353593079241485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,3Yjj9vWbpuxrRD5Wt,3Y4tcSMMhRr3o7QqB,1,4,High,LH,31.33333333333333,933.0,148.0,3.0,NULL_SPEAKER,nan,79.94056463595841,538,1.5333333333333334,52.13515084953808,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3Yjj9vWbpuxrRD5Wt,JcL6vqqkkazW5ekN6,2,2,Low,LH,31.33333333333333,933.0,148.0,3.0,NULL_SPEAKER,nan,82.99319727891157,366,0.85,97.6390556222489,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3Yjj9vWbpuxrRD5Wt,LG8F8EAsgYPgfQoow,4,1,Very low,LH,31.33333333333333,933.0,148.0,3.0,NULL_SPEAKER,nan,80.88235294117648,275,0.65,124.43438914027148,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3Yjj9vWbpuxrRD5Wt,ZfS7zZgb6HYd6ryqC,3,3,Moderate,LH,31.33333333333333,933.0,148.0,3.0,NULL_SPEAKER,nan,80.95238095238095,544,0.8833333333333333,91.644204851752,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3Yjj9vWbpuxrRD5Wt,bhRSBwSwH4ML5KcWL,5,5,Very high,LH,31.33333333333333,933.0,148.0,3.0,NULL_SPEAKER,nan,87.24899598393574,869,2.3,37.93434607997207,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,72.0,2.0,xvD3dsx8Eys7DzK9B,at least i dont have to scroll down to see all the options on this one,100.0,673,9.816666666666666,10.186757215619696,at least i don't have to scroll down to see all the options on this one,1,16,70,1,1.7508839600394082,0.5962334115476519,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.03,0.0,0.009999999999999998,0.0,0.019999999999999997,0.009999999999999998,0.049999999999999996,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.09999999999999999,0.0,0,0,0.9375,0.0625,0,0.0,0,0.34444444444444444,-0.2277777777777778,0.7936,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,haha,100.0,673,9.816666666666666,10.186757215619696,haha,2,1,4,1,-0.7770620173687549,-1.2429950783112065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.3,0.2,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,i had to maximize my browser and then zoom out to get it all on one screen helps a bunch,100.0,673,9.816666666666666,10.186757215619696,"i had to maximize my browser and then zoom out to get it all on one screen, helps a bunch",3,20,88,1,2.2925866694840145,0.9903538022316929,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.01,0.03,0.04,0.0,0.01,0.0,0.01,0.02,0.12,0.0,0,0,0.95,0.1,0,0.0,0,0.0,0.0,0.992,easy,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,72.0,2.0,xvD3dsx8Eys7DzK9B,good eye,100.0,673,9.816666666666666,10.186757215619696,good eye,4,2,8,1,-0.596494447553886,-1.1116216147498594,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.0992,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,o,98.52941176470588,335,3.15,31.27917833800187,o:,1,1,1,1,-0.7770620173687549,-1.5230192477004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,pink beat me to it youre the true dorm master,98.52941176470588,335,3.15,31.27917833800187,pink beat me to it. you're the true dorm master,2,10,45,1,0.6674785411501954,1.3199500146737049,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.04,0.0,0,0,1.0,0.1,0,0.0,0,0.475,0.12499999999999999,0.496,easy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37,3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,3,5,Very high,HH,30.66666666666667,1071.0,72.0,2.0,xvD3dsx8Eys7DzK9B,it might be that our best bet is to just not have any red for this one i dunno,90.76305220883532,904,9.716666666666669,9.340965922007069,it might be that our best bet is to just not have any red for this one. i dunno,1,19,78,1,2.1120190996691455,1.9825000172351495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.04,0.02,0.04,0.0,0.0,0.01,0.04,0.060000000000000005,0.02,0.01,0.01,0.0,0.01,0.02,0.13,0.0,0,0,1.0,0.10526315789473684,0,0.0,0,0.15,0.5,0.9424,easy,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
37,3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,3,5,Very high,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,yeah im not happy about this haha,90.76305220883532,904,9.716666666666669,9.340965922007069,"yeah i'm not happy about this, haha",2,7,33,1,0.30634340152045786,-0.02740783433965651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.030000000000000002,0.0,0,0,1.0,0.0,2,0.0,0,0.65,-0.1,0.3472,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,3,5,Very high,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,okay good idea who wants to try sorting,90.76305220883532,904,9.716666666666669,9.340965922007069,okay good idea who wants to try sorting,3,8,39,1,0.4869109713353267,0.1735829508178241,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.4000000000000001,0.4666666666666666,0.3968,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,3,5,Very high,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,working on it just a smidge overwhelmed,90.76305220883532,904,9.716666666666669,9.340965922007069,"working on it, just a smidge overwhelmed",4,7,39,1,0.30634340152045786,-0.02740783433965651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,3,5,Very high,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,okay,90.76305220883532,904,9.716666666666669,9.340965922007069,okay,5,1,4,1,-0.7770620173687549,-1.2333525452845402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3bZEGD6zDerRWB6fH,KybmoMbox5mfZjQyc,3,5,Very high,HH,30.66666666666667,1071.0,72.0,2.0,xvD3dsx8Eys7DzK9B,yea i dont think i can handle this one but let me know when you want me to tag in,90.76305220883532,904,9.716666666666669,9.340965922007069,"yea, i don't think i can handle this one, but let me know when you want me to tag in",6,20,81,1,1.931451529854277,1.7815092320776689,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.06,0.0,0.0,0.01,0.03,0.04,0.02,0.0,0.0,0.01,0.0,0.04,0.11,0.0,0,0,0.9,0.2,0,0.0,0,0.0,0.0,0.992,easy,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38,3bZEGD6zDerRWB6fH,MstqKw3sj6SJBJKfw,4,3,Moderate,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,o dear so much red,93.45238095238096,628,9.633333333333333,9.700939199209095,o dear so much red,1,5,18,1,-0.05479173810927971,0.18095287334182183,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3bZEGD6zDerRWB6fH,MstqKw3sj6SJBJKfw,4,3,Moderate,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,hahaha all the red,93.45238095238096,628,9.633333333333333,9.700939199209095,hahaha all the red,2,4,18,1,-0.2353593079241485,-0.16285758600763975,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.1,0,0.2,0.1,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3bZEGD6zDerRWB6fH,MstqKw3sj6SJBJKfw,4,3,Moderate,HH,30.66666666666667,1071.0,72.0,2.0,xvD3dsx8Eys7DzK9B,let me get this one,93.45238095238096,628,9.633333333333333,9.700939199209095,let me get this one,3,5,19,1,-0.2353593079241485,-0.16285758600763975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3bZEGD6zDerRWB6fH,MstqKw3sj6SJBJKfw,4,3,Moderate,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,oops okay,93.45238095238096,628,9.633333333333333,9.700939199209095,"oops, okay!",4,2,9,1,-0.596494447553886,-0.8504785047065628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0992,easy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,3bZEGD6zDerRWB6fH,MstqKw3sj6SJBJKfw,4,3,Moderate,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,so close o,93.45238095238096,628,9.633333333333333,9.700939199209095,so close! o:!,5,3,10,1,-0.4159268777390173,-0.5066680453571013,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,3bZEGD6zDerRWB6fH,gSNZTzM6mETzkioAa,1,2,Low,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,lets all sort to highest,97.95918367346935,432,8.216666666666667,11.922010183383696,lets all sort to highest,1,5,24,1,-0.05479173810927971,-0.5962598238673819,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3bZEGD6zDerRWB6fH,gSNZTzM6mETzkioAa,1,2,Low,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,thats what im working on from the top,97.95918367346935,432,8.216666666666667,11.922010183383696,that's what i'm working on from the top,2,8,37,1,0.4869109713353267,-0.09237828257100292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.3968,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,3bZEGD6zDerRWB6fH,gSNZTzM6mETzkioAa,1,2,Low,HH,30.66666666666667,1071.0,72.0,2.0,xvD3dsx8Eys7DzK9B,im still pretty hesitant to fiddle with it while yall are doing your thing,97.95918367346935,432,8.216666666666667,11.922010183383696,i'm still pretty hesitant to fiddle with it while y'all are doing your thing,3,14,74,1,1.5703163902245392,0.9153848000217548,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.030000000000000002,0.02,0.0,0.0,0.02,0.01,0.0,0.07,0.0,0,0,1.0,0.0,0,0.006329113924050633,0,1.0,0.25,0.6944,easy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
39,3bZEGD6zDerRWB6fH,gSNZTzM6mETzkioAa,1,2,Low,HH,30.66666666666667,1071.0,72.0,2.0,X73iLdpuXZnTETsY5,thats fine i understand,97.95918367346935,432,8.216666666666667,11.922010183383696,"that's fine, i understand!",4,4,23,1,-0.4159268777390173,-0.9321808513983011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0,0,1.0,0.25,0,0.0,0,0.5,0.4166666666666667,0.1984,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,3bZEGD6zDerRWB6fH,gSNZTzM6mETzkioAa,1,2,Low,HH,30.66666666666667,1071.0,72.0,2.0,WbWAbYs5tR4BFcqtp,well i just wanted you to get credit so you can help sort in begining because they said no free riding d,97.95918367346935,432,8.216666666666667,11.922010183383696,"well i just wanted you to get credit, so you can help sort in begining because they said no free riding d:",5,22,104,1,2.834289378928621,2.091108396379972,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.02,0.01,0.0,0.01,0.0,0.01,0.01,0.04,0.0,0.0,0.05,0.01,0.04,0.02,0.0,0.01,0.02,0.02,0.01,0.12000000000000001,0.0,0,0,0.9545454545454546,0.045454545454545456,0,0.0018867924528301887,0,0.8,-0.2,1.0912,easy,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
